"country","city","type","canonical","osm","current_russian","current_english","needs_russian","needs_english","translation_russian","translation_english","review_status"
"KG","kant","street","Өрүк көчөсү","way:451339262","Абрикосовый көчөсү | Өрүк көчөсү","","","yes","ул. Абрикосовый | ул. Өрүк","Abrikosovyy St. | Oruk St.","accepted"
"KG","kant","street","Панфилов көчөсү","way:192864474;way:455236301;way:50832908;way:58710146","Панфилов көчөсү","","","yes","ул. Панфилов","Panfilov St.","accepted"
"KG","kant","street","Панфилова улица","way:186531964;way:186531969;way:361515814","Панфилов көчөсү | Панфилова улица","","","yes","ул. Панфилов | ул. Панфилова","Panfilov St. | Panfilova St.","accepted"
"KG","kant","street","Парк көчөсү","way:134399955;way:134399956;way:52445729;way:99276904","Парк көчөсү | Парковый көчөсү","","","yes","ул. Парк | ул. Парковый","Park St. | Parkovyy St.","accepted"
"KG","kant","street","Парковая улица","way:99276859","Абрикосовый көчөсү | Парковая улица","","","yes","ул. Абрикосовый | ул. Парковая","Abrikosovyy St. | Parkovaya St.","accepted"
"KG","kant","street","Партиянын 25 жылдыгы көчөсү","way:183011299","Партиянын 25 жылдыгы көчөсү","","","yes","ул. Партиянын 25 жылдыгы","Partiyanyn 25 zhyldygy St.","accepted"
"KG","kant","street","Первомайская улица","way:451339273","Первомайская улица","","","yes","ул. Первомайская","Pervomayskaya St.","accepted"
"KG","kant","street","Пиндюриндер ага-ини көчөсү","way:262246807;way:451339264","Пиндюриндер ага-ини көчөсү","","","yes","ул. Пиндюриндер ага-ини","Pindyurinder aga-ini St.","accepted"
"KG","kant","street","Пионер көчөсү","way:52445741;way:52490880;way:52504074;way:52578046","Пионер көчөсү","","","yes","ул. Пионер","Pioner St.","accepted"
"KG","kant","street","Пирогова улица","way:892398377","Пирогова улица","","","yes","ул. Пирогова","Pirogova St.","accepted"
"KG","kant","street","Полевая улица","way:192864577;way:432849570;way:456177555","Полевая улица","","","yes","ул. Полевая","Polevaya St.","accepted"
"KG","kant","street","Попов көчөсү","way:194876484","Попов көчөсү","","","yes","ул. Попов","Popov St.","accepted"
"KG","kant","street","Почта көчөсү","way:52426333","Почта көчөсү","","","yes","ул. Почта","Pochta St.","accepted"
"KG","kant","street","Почтовая улица","way:848838129","Почтовая улица","","","yes","ул. Почтовая","Pochtovaya St.","accepted"
"KG","kant","street","Правда улица","way:52445712","Правда улица","","","yes","ул. Правда","Pravda St.","accepted"
"KG","kant","street","Пржевальский переулок","way:920671085","Пржевальский переулок","","","yes","пер. Пржевальский","Przhevalskiy Ln.","accepted"
"KG","kant","street","Пролетар көчөсү","way:52445739","Пролетар көчөсү","","","yes","ул. Пролетар","Proletar St.","accepted"
"KG","kant","street","Прудовая улица","way:197466933;way:204628163","Прудовая улица","","","yes","ул. Прудовая","Prudovaya St.","accepted"
"KG","kant","street","Прудовый переулок","way:848847381","Прудовый переулок","","","yes","пер. Прудовый","Prudovyy Ln.","accepted"
"KG","kant","street","Пушкин көчөсү","way:180702705;way:180702725;way:52441544;way:52441559;way:52473847","Пушкин көчөсү","","","yes","ул. Пушкин","Pushkin St.","accepted"
"KG","kant","street","Пушкина улица","way:1219797028;way:186530890","Пушкин көчөсү | Пушкина улица","","","yes","ул. Пушкин | ул. Пушкина","Pushkin St. | Pushkina St.","accepted"
"KG","kant","street","Рахматова улица","way:456729269;way:50832691;way:53062095","Рахматова улица","","","yes","ул. Рахматова","Rakhmatova St.","accepted"
"KG","kant","street","Речная улица","way:197474679;way:198105534;way:452974898","Речная улица","","","yes","ул. Речная","Rechnaya St.","accepted"
"KG","kant","street","Роза Люксембург көчөсү","way:52441556","Роза Люксембург көчөсү","","","yes","ул. Роза Люксембург","Roza Lyuksemburg St.","accepted"
"KG","kant","street","Розы Люксембург улица","way:52441575","Роза Люксембург көчөсү | Розы Люксембург улица","","","yes","ул. Роза Люксембург | ул. Розы Люксембург","Roza Lyuksemburg St. | Rozy Lyuksemburg St.","accepted"
"KG","kant","street","Рустембеков көчөсү","way:180702672","Рустембеков көчөсү","","","yes","ул. Рустембеков","Rustembekov St.","accepted"
"KG","kant","street","Садовая улица","way:1125895766;way:163052801;way:180695565;way:186531982;way:326050130;way:451339274;way:52473856;way:52490892;way:52504068;way:56801549;way:56801552;way:56801565","Садовая улица","","","yes","ул. Садовая","Sadovaya St.","accepted"
"KG","kant","street","Садовый переулок","way:52490877","Садовый переулок","","","yes","пер. Садовый","Sadovyy Ln.","accepted"
"KG","kant","street","Садыбай көчөсү","way:52504101","Садыбай көчөсү","","","yes","ул. Садыбай","Sadybay St.","accepted"
"KG","kant","street","Сакебаев көчөсү","way:52445723","Сакебаев көчөсү","","","yes","ул. Сакебаев","Sakebaev St.","accepted"
"KG","kant","street","Салиева көчөсү","way:197314098","Салиева көчөсү","","","yes","ул. Салиева","Salieva St.","accepted"
"KG","kant","street","Саматбек Шайлдабеков көчөсү","way:52445675","Саматбек Шайлдабеков көчөсү","","","yes","ул. Саматбек Шайлдабеков","Samatbek Shayldabekov St.","accepted"
"KG","kant","street","Сары-Джон улица","way:456729271;way:53063447","Сары-Джон улица","","","yes","ул. Сары-Джон","Sary-Dzhon St.","accepted"
"KG","kant","street","Сары-Өзөн көчөсү","way:451339275;way:819181336;way:819181337;way:819181342","Сары-Өзөн көчөсү","","","yes","ул. Сары-Өзөн","Sary-Ozon St.","accepted"
"KG","kant","street","Сатар Кармышев тар көчөсү","way:183011303","Сатар Кармышев тар көчөсү","","","yes","ул. Сатар Кармышев тар","Satar Karmyshev tar St.","accepted"
"KG","kant","street","Свердлов көчөсү","way:194879828","Свердлов көчөсү","","","yes","ул. Свердлов","Sverdlov St.","accepted"
"KG","kant","street","Северная объездная дорога","way:1369683291;way:1456374822;way:22777107","Северная объездная дорога","","","yes","дор. Северная объездная","Severnaya obezdnaya Rd.","accepted"
"KG","kant","street","Скрябина улица","way:52445747","Скрябина улица","","","yes","ул. Скрябина","Skryabina St.","accepted"
"KG","kant","street","Советская улица","way:132503749","Советская улица","","","yes","ул. Советская","Sovetskaya St.","accepted"
"KG","kant","street","Спорт тар көчөсү","way:451339277","Спорт тар көчөсү","","","yes","ул. Спорт тар","Sport tar St.","accepted"
"KG","kant","street","СССР 60 жыл көчөсү","way:52445730","СССР 60 жыл көчөсү","","","yes","ул. СССР 60 жыл","SSSR 60 zhyl St.","accepted"
"KG","kant","street","Строительная улица","way:373854192;way:452983064;way:52445688;way:52578037;way:52578041;way:52578062;way:56801568","Строительная улица","","","yes","ул. Строительная","Stroitelnaya St.","accepted"
"KG","kant","street","Строительный переулок","way:192864580","Строительный переулок","","","yes","пер. Строительный","Stroitelnyy Ln.","accepted"
"KG","kant","street","Суворов көчөсү","way:52445731;way:52490893","Суворов көчөсү","","","yes","ул. Суворов","Suvorov St.","accepted"
"KG","kant","street","Сушанло көчөсү","way:52504076","Сушанло көчөсү","","","yes","ул. Сушанло","Sushanlo St.","accepted"
"KG","kant","street","Сыдыков көчөсү","way:451339278","Сыдыков көчөсү","","","yes","ул. Сыдыков","Sydykov St.","accepted"
"KG","kant","street","Ташкен тар көчөсү","way:185742328","Ташкен тар көчөсү | Ташкент чолок көчөсү","","","yes","ул. Ташкен тар | ул. Ташкент чолок","Tashken tar St. | Tashkent cholok St.","accepted"
"KG","kant","street","Тельмана переулок","way:451339279","Тельмана переулок","","","yes","пер. Тельмана","Telmana Ln.","accepted"
"KG","kant","street","Тентишев көчөсү","way:197316982","Тентишев көчөсү","","","yes","ул. Тентишев","Tentishev St.","accepted"
"KG","kant","street","Теңизбай Бекбаев көчөсү","way:1552522491","Теңизбай Бекбаев көчөсү","","","yes","ул. Теңизбай Бекбаев","Tengizbay Bekbaev St.","accepted"
"KG","kant","street","Тоголок Молдо көчөсү","way:52441577","Тоголок Молдо көчөсү","","","yes","ул. Тоголок Молдо","Togolok Moldo St.","accepted"
"KG","kant","street","Токбаева улица","way:180702715","Токбаева улица","","","yes","ул. Токбаева","Tokbaeva St.","accepted"
